Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25869150,IHR07,COUNTRY,BRA,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:19Z,2011,2011-01-01,2011-12-31
25869163,IHR07,COUNTRY,CAN,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:19Z,2011,2011-01-01,2011-12-31
25869176,IHR07,COUNTRY,CHL,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:19Z,2011,2011-01-01,2011-12-31
25869189,IHR07,COUNTRY,COL,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:20Z,2011,2011-01-01,2011-12-31
25869202,IHR07,COUNTRY,CRI,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:20Z,2011,2011-01-01,2011-12-31
25869215,IHR07,COUNTRY,CUB,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:20Z,2011,2011-01-01,2011-12-31
25869228,IHR07,COUNTRY,DMA,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:20Z,2011,2011-01-01,2011-12-31
25869241,IHR07,COUNTRY,ECU,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:21Z,2011,2011-01-01,2011-12-31
25869254,IHR07,COUNTRY,SLV,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:21Z,2011,2011-01-01,2011-12-31
25869267,IHR07,COUNTRY,GRD,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:21Z,2011,2011-01-01,2011-12-31
25869280,IHR07,COUNTRY,GTM,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:21Z,2011,2011-01-01,2011-12-31
25869293,IHR07,COUNTRY,GUY,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:22Z,2011,2011-01-01,2011-12-31
25869306,IHR07,COUNTRY,HTI,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:22Z,2011,2011-01-01,2011-12-31
25869319,IHR07,COUNTRY,HND,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:22Z,2011,2011-01-01,2011-12-31
25869332,IHR07,COUNTRY,JAM,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:22Z,2011,2011-01-01,2011-12-31
25869345,IHR07,COUNTRY,MEX,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:23Z,2011,2011-01-01,2011-12-31
25869358,IHR07,COUNTRY,NIC,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:23Z,2011,2011-01-01,2011-12-31
25869371,IHR07,COUNTRY,PAN,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:23Z,2011,2011-01-01,2011-12-31
25869384,IHR07,COUNTRY,PRY,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:23Z,2011,2011-01-01,2011-12-31
25869397,IHR07,COUNTRY,LCA,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:24Z,2011,2011-01-01,2011-12-31
25869410,IHR07,COUNTRY,SUR,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:24Z,2011,2011-01-01,2011-12-31
25869423,IHR07,COUNTRY,USA,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:24Z,2011,2011-01-01,2011-12-31
